inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;ssylka
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044227/1;"Сервисное обслуживание компрессорного оборудования Lupamat LKV, SAMSUNG SM4000 Механического завода ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-25;2025-04-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13314415
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044274/1;Разработка проектно-сметной документации для изготовления и монтажа металлического каркаса безопасности внутри надувного мобильного  пневмоангара МПА 20-15-1050 (заводской номер № 262) (инв. № 890100043815).;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-26;2025-04-03;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13315517
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20045030/1;Визуализация объектов;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-03-24;2025-03-31;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13350702
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042087/1;ТО систем автоматики охлаждения спец. оборудования Механического завода;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-12-10;2025-03-20;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12845544
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042384/1;"Техническое обслуживание систем автоматики электродуговых печей Механического завода.
Критерии закупки в Техническом задании.";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-12-17;2025-03-20;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12924263
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044772/1;"Приобр.прав.""1С:Предприятие""_160428";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-03-17;2025-03-19;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13341769
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044395/1;Услуги по подготовке и размещению новостных заметок, репортажей с включением визуальных элементов;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-03-04;2025-03-11;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13323101
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044290/1;"Услуги по организации физкультурно-оздоровительных занятий в ""ДС ""Арктика""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-27;2025-03-10;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13319209
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044288/1;Разработка Проектной документации;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-03-04;2025-03-08;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13323576
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044291/1;"Услуги по организации физкультурно-оздоровительных занятий в МБУ ""СК ""Талнах""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-27;2025-03-05;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13319208
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20044287/1;"Услуги по организации физкультурно-оздоровительных занятий в МБУ ""СК ""Кайеркан""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-26;2025-03-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13316154
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20043761/1;услуги по диагностике, техническому обслуживанию и ремонту катеров с носовой каютой КС-701М;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2025-02-11;2025-02-27;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13263232
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042085/1;"Ремонт трубопровода МПО ""Норильскавтоматика"" Демонтаж/монтаж трубопровода ТВС, устройство опор под трубопровод";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-12-10;2025-02-24;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12845543
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042467/1; Ремонт силовых кабельных линий в коллекторе к Орджоникидзе 6а;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-12-19;2025-02-14;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12941000
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20043333/1;"Продление подписки на подключение к информационно-справочным системам 
""Актион-диджитал"" для ООО ""Норильскникельремонт"" на 2025 год";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2025-02-06;2025-02-12;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13220246
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20043337/1;"Предоставление услуг по мойке автотранспорта и спецтехники Ремонтно-строительного треста ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Редукцион;279000 ₽;2025-01-28;2025-02-11;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13131344
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20043492/1;"Услуги по организации спортивных тренировок в МБУ ""Дом Спорта ""БОКМО"" (физобслуживание)";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2025-02-04;2025-02-10;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/13191000
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042088/1;"Предоставление услуг по восстановлению и ремонту автошин спецтехники Ремонтно-строительного треста ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Редукцион;641842.4 ₽;2024-12-17;2025-01-26;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12920282
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042469/1;услуги переплетчика;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-12-19;2024-12-28;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12940898
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20042194/1;Техническое обслуживание грузоподъёмных механизмов Механического завода;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-12-12;2024-12-25;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12876557
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20041948/1;"Приобретение билетов на новогоднее детское представление (КГБУК ""Норильский заполярный театр драмы им. Вл. Маяковского"")";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-12-06;2024-12-12;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12812570
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20041945/1;"Приобретение билетов на новогоднее детское представление (МБУК ""Городской центр культуры"")";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-12-06;2024-12-12;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12812569
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20041013/1;визуализация объектов;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-11-13;2024-12-10;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12588800
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20041609/1;"Ремонт парапета кровли здания ССП. Механический завод ООО ""Норильскникельремонт"".";"ООО ""Норильскникельремонт""";Редукцион;407689 ₽;2024-11-27;2024-12-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12728140
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20041261/1;"Оказание услуг по организации фуршета для работников ООО ""Норильскникельремонт"" на праздничном мероприятии, посвященном Новому году";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-11-18;2024-11-25;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12627765
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20040815/1;Оказание услуг по приёму и размещению снега в 2025 году для ООО «Норильскникельремонт».;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-11-06;2024-11-22;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12521809
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039156/1;Оказание услуг по разработке технической документации на ремонт вытяжной вентиляции  и газоочистной установки, отделения деревообработки участка № 12 «Электроремонт» РМСТ «Норильскэнергоремонт» ООО «Норильскникельремонт» в 2024 году.;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-20;2024-11-19;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12087214
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039914/1;"Оказание услуг по сбору, транспортировке, обезвреживанию промышленных отходов ООО ""Норильскникельремонт"" в 2024 году (фильтра, смеси).";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-10-21;2024-11-15;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12369939
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20040182/1;Оказание услуг по разработке Плана действий по предупреждению и ликвидации чрезвычайных ситуаций ООО «Норильскникельремонт» в 2024 году.;"ООО ""Норильскникельремонт""";Запрос предложений;470000 ₽;2024-10-24;2024-10-31;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12400877
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20040309/1;"""Ремонт помещений в здании учебного корпуса № 1 и № 5 ФГБОУ ВО ""СКГМИ (ГТУ)"".";"ООО ""Норильскникельремонт""";Редукцион;2273264 ₽;2024-10-24;2024-10-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12397910
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039874/1;"«Оказание услуг
по сбору, транспортированию и обработке/обезвреживанию отходов III-IV классов опасности в 2024 году (обработка орг.  техники), запрещенных к размещению с 2019 года.";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-10-14;2024-10-21;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12308941
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039138/1;Оказание услуг по разработке проектной документации на устранение несоответствий строительных конструкций зданий ПО «Норильскремонт» ООО «Норильскникельремонт» в 2024 году.;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-25;2024-10-14;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12132006
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039359/1;Оказание PR- услуг;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-10-04;2024-10-11;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12215226
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039531/1;оказание услуг переплетчика;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-10-01;2024-10-08;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12180467
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039402/1;Разработка ПСД;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-30;2024-10-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12176407
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039284/1;Ремонтные работы по установке газового оборудования;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-23;2024-10-03;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12107062
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039326/1;"Выполнение работ про замерам качества эл.энергии предприятий ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-24;2024-10-01;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12120299
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038845/1;"Закупка № 155231 (№ конкурса в SAP SRM 20038845/1) 
«Замена подкрановых конструкций. Здание путейских мастерских ПО «Норильсктрансремонт» ООО «Норильскникельремонт».
";"ООО ""Норильскникельремонт""";Редукцион;2661823 ₽;2024-09-09;2024-09-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11993719
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038693/1;Шеф монтаж/демонтаж пневмоенгара;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-04;2024-09-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11944608
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039144/1;Монтаж ворот;"ООО ""Норильскникельремонт""";Редукцион;1536340 ₽;2024-09-19;2024-09-26;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12084942
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039073/1;Визуализация объектов-изготовление логотипов;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-17;2024-09-25;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12063429
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038822/1;ТОиР трубоукладчика VOLVO.PL4809D;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-09-10;2024-09-24;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11995037
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20039075/1;Ремонт кровли КТЦ Механический завод;"ООО ""Норильскникельремонт""";Редукцион;851713 ₽;2024-09-17;2024-09-24;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/12051267
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038504/1;155122 Ремонт молниезащиты;"ООО ""Норильскникельремонт""";Редукцион;72487 ₽;2024-08-26;2024-09-10;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11867114
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038540/1;"Техническое обслуживание и ремонт двигателей, движителей катеров КС 701М ТНШС ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-26;2024-09-02;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11867803
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038205/1;"Здание цеха ремонтно-подвижного состава. ТП-40 ремонт подпорной стены ПО«Норильсктрансремонт» ООО «Норильскникельремонт».
";"ООО ""Норильскникельремонт""";Редукцион;1478809 ₽;2024-08-19;2024-09-01;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11816969
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037500/1;"Здание АБК ремонтно-обеспечивающего цеха (АБК РОЦ №2). Ремонт наружных стен здания.Механический завод ООО ""Норильскникельремонт"".";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-07-17;2024-09-01;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11557128
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038493/1;"154858 Проектирование  узлов коммерческого учета энергоресурсов на объектах Механический завод ООО ""ННР""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-23;2024-08-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11858412
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038219/1;Ремонт приборов учета тепловодоресурсов КМ, РМ;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-13;2024-08-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11761431
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038211/1;Произвести ремонт выключателей нагрузки путем демонтажа старых выключателей, монтажа новых выключателей нагрузки;"ООО ""Норильскникельремонт""";Запрос цен;63169 ₽;2024-08-12;2024-08-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11760660
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037934/1;Проектирование узлов коммерческого учета;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-08-02;2024-08-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11683443
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038304/1;Оказание в 2024 году услуг по транспортировке, утилизации/обезвреживанию отходов III класса опасности (запрещенных к размещению) для ООО «Норильскникельремонт» (растворитель на основе ацетона, загрязненных лакокрасочными материалами).;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-16;2024-08-23;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11799897
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20038147/1;Закупка №152542 (конкурс в SAP SRM 20038147/1) «Оказание услуг по разработке и установлению санитарно-защитной зоны  для производственного объекта ООО «Норильскникельремонт» , в соответствии с Техническим задание к закупке (Приложение №5 к Приглашению на участие в закупке);"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-08;2024-08-21;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11733274
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037713/1;"Услуги на выполнение поверки и ремонта приборов коммерческого учета тепло-энерго ресурсов ВИС.Т.
Обеспечение участника закупки материально-техническими ресурсами в части наличия собственных или арендованных производственных мощностей, технологического оборудования, необходимых для выполнения работ:
";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-07-25;2024-08-15;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11620200
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037828/1;«Внеплановое обслуживание теплообменников центробежного компрессора Atlas Copco ZH1000 Механического завода ООО «Норильскникельремонт».;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-07-30;2024-08-05;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11655654
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037747/1;"Ремонт ПВХ-блоков МПО ""Норильскавтоматика"" ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-08-02;2024-08-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11691755
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037913/1;"Услуги по ремонту помещений в здании по ул. Павлова 17.  МПО ""Норильскавтоматика"" ООО ""Норильскникельремонт"" в 2024 году";"ООО ""Норильскникельремонт""";Редукцион;2172967 ₽;2024-08-02;2024-08-04;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11691754
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037513/1;Техническое обследование механо-технологического оборудования ПО «Норильсктрансремонт» ООО «Норильскникельремонт»;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-07-18;2024-08-02;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11564718
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037381/1;"Расчет допустимых нагрузок несущих конструкции здания и экспертная оценка рабочей документации РМСТ ""Норильскэнергоремонт"" ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Редукцион;428782.28 ₽;2024-07-17;2024-07-28;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11557130
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037022/1;услуги переплетчика;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-07-03;2024-07-17;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11431967
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20037295/1;"Здание АБК ремонтно-обеспечивающего цеха (АБК РОЦ №2). Ремонт наружных стен здания.Механический завод ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Редукцион;1013358 ₽;2024-07-10;2024-07-14;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11496630
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036884/1;"Ремонт эстакады ТРМЦ. Замена ограждений. Механический завод ООО ""ННР"".";"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-06-24;2024-07-05;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11376369
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036704/1;"Проектирование узлов коммерческого учёта Механического завода ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-06-18;2024-06-26;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11333130
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036687/1;"Услуги по оформлению помещений для проведения праздничных корпоративных мероприятий ООО ""Норильскникельремонт"" в 2024 году";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-06-19;2024-06-25;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11346610
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036455/1;Разработка проектно - сметной документации для установки динамической компенсации энергии (статком);"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-06-07;2024-06-21;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11238749
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036430/1;Трубопроводы ХВС, монтаж греющего кабеля;"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-06-07;2024-06-14;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11238377
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036519/1;Поставка продукции медицинского назначения (аптечки) для ООО «Норильскникельремонт» в 2024 году;"ООО ""Норильскникельремонт""";Редукцион;1408315.38 ₽;2024-06-10;2024-06-13;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11262796
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035664/1;Закупка №152542 (конкурс в SAP SRM 20035664/1) «Оказание услуг по разработке и установлению санитарно-защитной зоны  для производственного объекта ООО «Норильскникельремонт» в 2024 году», в соответствии с Техническим задание к закупке (Приложение №5 к Приглашению  на участие в закупке);"ООО ""Норильскникельремонт""";Редукцион;НМЦ не установлена;2024-06-03;2024-06-13;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11200028
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036101/1;Оказание PR-услуг (организация, проведение съемки и монтаж видеокурса «Обучение безопасным методам и приемам выполнения работ повышенной опасности, к которым предъявляются дополнительные требования в соответствии с нормативными правовыми актами, содержащими государственные нормативные требования охр;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-31;2024-06-07;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11178671
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036001/1;Оказание услуг по организации и проведению торжественных и праздничных мероприятий для работников ООО «Норильскникельремонт», посвященных Дню металлурга;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-23;2024-06-06;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11104583
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035665/1;Лот № 152726 (конкурс в SAP SRM 20035665/1) «Оказание услуги по проведению в 2024 году инструментальных исследований (измерений) атмосферного воздуха и уровней физических воздействий на атмосферный воздух на границе санитарно-защитных зон производственных участков ООО «Норильскникельремонт»;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-26;2024-05-31;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11139152
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036051/1;Оказание услуг по изготовлению, комплектации и доставке сувенирной и подарочной продукции с символикой ООО «Норильскникельремонт» к  дню Металлурга;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-23;2024-05-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11114209
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20036217/1;"Замена неисправных узлов коммерческого учета на узел учета ЭМИС и переход на систему АСКУЭ которые реализуют следующие требования:
Обеспечение достоверности собираемой информации, автоматизированный сбор и обработка данных приборов учета;
 Выявление источников неучтенных расходов и скрытых потерь;
 ";"ООО ""Норильскникельремонт""";Запрос предложений;НМЦ не установлена;2024-05-30;2024-05-30;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11171420
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035434/1;Выполнение работ по разработке технических паспортов сооружений (пешеходные галереи и эстакады) Механического завода ООО «Норильскникельремонт».;"ООО ""Норильскникельремонт""";Запрос предложений;НМЦ не установлена;2024-05-27;2024-05-29;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11139931
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035572/1;"Оказание услуг по проведению тематических игр ""Quiz"" для работников ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-07;2024-05-17;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11048707
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035563/1;Оказание услуг по организации помещений для корпоративных мероприятий;"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-07;2024-05-17;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11048390
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035439/1;"Оказание услуг по подготовке помещений и организации фуршета на корпоративных мероприятиях ООО ""Норильскникельремонт""";"ООО ""Норильскникельремонт""";Запрос цен;НМЦ не установлена;2024-05-03;2024-05-17;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11043084
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";20035342/1;"Лот 151418 ""Общестроительные работы в помещении ТП-401 в здании ЦРТО""";"ООО ""Норильскникельремонт""";Запрос предложений;НМЦ не установлена;2024-05-03;2024-05-07;Архив;nornikel;https://www.tektorg.ru/org/nornikel/procedures/11043287
