inn;predpriyatie;sayt;stranica;otkuda;zagolovok;kak
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/shareholders/;меню;Общее собрание акционеров;
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/documents/;меню;Внутренние документы и политики;
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/compliance/;меню;Комплаенс;
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/audit/;меню;Система аудита и внутреннего контроля;
8703009509;"АО ""РУДНИК КАРАЛЬВЕЕМ""";https://goldpro.ru;https://goldpro.ru/novosti;меню;Читать дальше;
8703009509;"АО ""РУДНИК КАРАЛЬВЕЕМ""";https://goldpro.ru;https://goldpro.ru/novostirinca;меню;Читать дальше;
8703009509;"АО ""РУДНИК КАРАЛЬВЕЕМ""";https://goldpro.ru;https://goldpro.ru/novostizolota;меню;Читать дальше;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/kontakty/;меню;Контакты;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/novosti/;меню;Новости;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/press-relizy/;меню;Пресс-релизы;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/novosti;меню;Новости;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/o-kompanii/;меню;О компании;
7707727918;"ООО ""УРАЛМАШ НГО ХОЛДИНГ""";https://www.uralmash-ngo.com;https://www.uralmash-ngo.com/o-kompanii/inzhiniring/;меню;Инжиниринг;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/galleries/foto-rukovodstva/;меню;Фото руководства;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/zabota-o-sotrudnikah-i-kadrovaya-politika/;меню;Забота о персонале и кадровая политика;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/kontakty/;меню;Контакты;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/kontakty-otdela-prodazh/;меню;Контакты отдела продаж;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/kontakty-press-sluzhby/;меню;Контакты пресс-службы;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/news/;меню;Новости и анонсы;
5607015014;"ООО ""АККЕРМАНН ЦЕМЕНТ""";https://akkermann.ru;https://akkermann.ru/kratkaya-informacziya-o-kompanii/;меню;Краткая информация о компании;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/vsmpo-avisma-i-pravitelstvo-permskogo-kraya-dogovorilis-o-razvitii-infrastruktury-v-sfere-obrazovani/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/corporation/rukovodstvo-korporatsii/;меню;Руководство корпорации;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/investors/korporativnoe-upravlenie/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/investors/korporativnoe-upravlenie/revizionnaya-komissiya/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/investors/korporativnoe-upravlenie/organizatsii/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/inzhener-elektrik-gruppa-avtomatizirovannykh-sistem-i-kontrollerov-s-programmnym-upravleniem1/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/inzhener-tekhnolog-2-kat-v-upravlenie-glavnogo-energetika/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/na-vsmpo-avisma-podveli-itogi-programmy-zashchity-sotrudnikov-ot-covid-19-za-2021-god/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/vsmpo-avisma-zapustila-novuyu-aktsiyu-v-ramkakh-programmy-stimulirovaniya-sotrudnikov-k-vaktsinatsii/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/komanda-vsmpo-avisma-stala-pobeditelem-sportivnogo-proekta-udarnaya-desyatka/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/73-mln-rubley-vlozhila-vsmpo-avisma-v-letniy-otdykh-detey-sotrudnikov/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/vsmpo-avisma-s-1-iyulya-uvelichit-zarabotnuyu-platu-sotrudnikov/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/na-vsmpo-avisma-vtoroy-raz-za-god-povysili-zarplatu-sotrudnikam-uvelichenie-fot-sostavilo-16-/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/vsmpo-avisma-v-den-yubileya-predpriyatiya-obyavila-o-povyshenii-zarabotnoy-platy-vsem-sotrudnikam-na/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/media-center/vsmpo-avisma-s-1-aprelya-povysit-zarplatu-sotrudnikov-na-7-5/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/contacts/;меню;Контакты;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/contacts/departments/;меню;Контакты по направлениям;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/contacts/foreign/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/investors/dokumenty-i-tsennye-bumagi/organizatsiya-i-printsipy-korporativnogo-upravleniya/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/inzhener-naladchik-sluzhba-elektrika/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/products/alyuminiy/pressovannye-profili/;меню;Прессованные профили;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/products/alyuminiy/pressovannye-paneli/;меню;Прессованные панели;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/kuznets-na-molotakh-i-pressakh/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/naladchik-kuznechno-pressovogo-oborudovaniya/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/pressovshchik-loma-i-otkhodov-metalla/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/pressovshchik-na-gidropressakh/;карта;;
6607000556;"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""";https://vsmpo.ru;https://vsmpo.ru/career/vacancies/rezchik-metalla-na-nozhnitsakh-i-pressakh/;карта;;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/management_info/;меню;Интегрированная система менеджмента;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/contacts/;меню;Контакты;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/press/releases/;меню;Раздел новостей;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/press/mass_media/;меню;ЛАБ Индастриз в СМИ;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/press/;меню;Пресса;
7702691545;"ООО ""ЛАБ ИНДАСТРИЗ""";https://lab-industries.ru;https://lab-industries.ru/about/;меню;О компании;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-perevodit-gidrotekhnicheskuyu-infrastrukturu-na-tsifrovoe-upravlenie/;меню;«Полюс» переводит гидротехническую инфраструктуру на цифровое управление;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/personal-data/;меню;Персональные данные;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/investors/contacts/;меню;Контакты;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/contacts/;меню;Контакты;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/news/;меню;Новости;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/;меню;Пресс-релизы;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-uskoryaet-rabotu-s-dannymi-blagodarya-vnedreniyu-otechestvennoy-it-sistemy/;меню;«Полюс» ускоряет работу с данными благодаря внедрению отечественной ИТ‑системы;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-v-2025-godu-uvelichil-v-2-raza-investitsii-v-prirodookhrannuyu-deyatelnost/;меню;«Полюс» в 2025 году увеличил в 2 раза инвестиции в природоохранную деятельность;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-publikuet-otchet-ob-ustoychivom-razvitii-za-2025-god/;меню;«Полюс» публикует Отчет об устойчивом развитии за 2025 год;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/uvedomlenie-o-resheniyakh-soveta-direktorov/;меню;Уведомление о решениях Совета директоров;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/informatsiya-o-vyplate-dividendov/;меню;Информация о выплате дивидендов;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-razmestil-obligatsii-na-1-6-mlrd-kitayskikh-yuaney/;меню;«Полюс» разместил облигации на 1,6 млрд китайских юаней;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/-polyus-sozdaet-novye-vozmozhnosti-dlya-studentov-kolledzhey-krasnoyarskogo-kraya/;меню;«Полюс» создает новые возможности для студентов колледжей Красноярского края;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/wyplata-kuponnogo-dokhoda-po-evroobligatsiyam-s-pogasheniem-v-2028-godu/;меню;"Выплата купонного дохода по Еврооблигациям с погашением в 2028&nbsp;году";
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-sobral-vedushchikh-ekspertov-dlya-obsuzhdeniya-innovatsiy-v-gornykh-rabotakh/;меню;«Полюс» собрал ведущих экспертов для обсуждения инноваций в горных работах;
2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";https://polyus.com;https://polyus.com/ru/media/press-releases/polyus-joins-the-un-global-compact/;меню;Подробнее;
5913001268;"АО ""МЕТАФРАКС КЕМИКАЛС""";https://metafrax.ru;https://metafrax.ru/contacts;меню;Контакты;
5913001268;"АО ""МЕТАФРАКС КЕМИКАЛС""";https://metafrax.ru;https://metafrax.ru/news;меню;Пресс-центр;
5913001268;"АО ""МЕТАФРАКС КЕМИКАЛС""";https://metafrax.ru;https://metafrax.ru/press;меню;Пресс-служба;
5913001268;"АО ""МЕТАФРАКС КЕМИКАЛС""";https://metafrax.ru;https://metafrax.ru/press-kit;меню;Пресс-кит;
5913001268;"АО ""МЕТАФРАКС КЕМИКАЛС""";https://metafrax.ru;https://metafrax.ru/about;меню;О нас;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/sustainability/integrated-management-system/;меню;Интегрированная система менеджмента;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/contacts/;меню;Контакты;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/procurement/contact-us/fraud/;меню;Осторожно, мошенники;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/procurement/contact-us/;меню;Связаться с нами;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/press-center/;меню;Пресс-центр;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/investors/news/;меню;Новости;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/press-center/news-and-press/;меню;Новости и пресс-релизы;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/press-center/press-kit/;меню;Пресс-кит;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/press-center/petrochemistry/;меню;Популярно о нефтехимии;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/;меню;Компания;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/business-model/;меню;Бизнес модель;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/geo/;меню;География деятельности;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/mission/;меню;Миссия, видение, ценности;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/;меню;Корпоративное управление;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/history/;меню;История;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/antimonopoly_policy/;меню;Антимонопольная политика;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/SIBURs-contract-terms-and-conditions/;меню;Договорные условия;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/shareholders/;меню;Общее собрание акционеров;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/documents/;меню;Внутренние документы и политики;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/compliance/;меню;Комплаенс;
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";https://sibur.ru;https://sibur.ru/ru/about/corporate/audit/;меню;Система аудита и внутреннего контроля;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/;меню;Контакты;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/page_contacts_1.php;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/page_contacts_2.php;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/page_contacts_3.php;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/page_contacts_4.php;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/contacts/page_contacts_custom.php;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/;меню;Контроллеры (блоки управления);
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-10-gp-10-n-so-vstroennym-pultom-upravleniya/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-40-gp40-n-so-vstroennym-pultom-upravleniya/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-15-gp-15-n-so-vstroennym-pultom-upravleniya/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-20-dbk-gp-20-n-so-vstroennym-pultom-upravleniya-porshnevoy/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-250-dbk-gp-25-n-so-vstroennym-pultom-upravleniya-porshnevoy/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/porshnevye-kompressor/dalgakiran-turtsiya-3/seriya-dbk-7-5-30kvt-2-1-9-7-m3-min-/dbk-gp-30-gp-30-n-so-vstroennym-pultom-upravleniya-/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063017-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063085-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063095-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063086-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063092-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9063091-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/6256396000-presostat-kompressora-abac/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9062557-blok-upravleniya-kompressorom-abac-mc2/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9062556-blok-upravleniya-kompressorom-abac-mc2/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9062555-blok-upravleniya-kompressorom-abac-mc2/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9062554-blok-upravleniya-kompressorom-abac-mc2/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/abac/kontrollery-bloki-upravleniya-abac/9062379-blok-upravleniya-kompressorom-abac-mc2/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/atlas-copco/kontrollery-elektronikon-dlya-kompressorov-atlas-copco/1900520042-blok-upravleniya-atlas-copco/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/atlas-copco/kontrollery-elektronikon-dlya-kompressorov-atlas-copco/elektronikon-mk-v-1900070005-blok-upravleniya-kompressorom/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/zapchasti/zapchasti-dlya-vintovykh-kompressorov/atlas-copco/kontrollery-elektronikon-dlya-kompressorov-atlas-copco/1900520012-blok-upravleniya-kompressorom/;карта;;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/;меню;Винтовые безмасляные компрессоры;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/dalgakiran-turtsiya-1/;меню;Dalgakiran (Турция );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/dalgakiran-turtsiya-1/seriya-eagle-wi-4-11kvt-0-55-1-71-m-min-/;меню;Серия EAGLE WI 4–11кВт ( 0.55–1.71 м³/мин );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/dalgakiran-turtsiya-1/eagle-22-450-kvt-3-6-76-5-m-min/;меню;Серия EAGLE 22- 450 кВт ( 3.6 – 76.5 м³/мин );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/dalgakiran-turtsiya-1/seriya-robuschi-screw-22-450-kvt-do-12-3-m-min/;меню;Серия ROBUSCHI SCREW 37-315кВт ( до 12.5 м³/мин );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/scr-compressor-kitay-yaponiy/;меню;SCR Compressor (Китай - Япония);
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-bezmalyanye-kompressory/scr-compressor-kitay-yaponiy/seriya-scr-g/;меню;Серия SCR-G;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-dizelnye-kompressory/;меню;Винтовые дизельные компрессоры;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-dizelnye-kompressory/dalgakiran-turtsiya-4/;меню;Dalgakiran ( Турция );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-dizelnye-kompressory/dalgakiran-turtsiya-4/seriya-dsp-17-5-74-kvt-1-8-10-m-min-/;меню;СЕРИЯ DSP 17.5-74 кВт (1.8-10 м³/мин );
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-maslonapolnennye-kompressory/;меню;Винтовые маслонаполненные компрессоры;
3123342289;"ООО ""ТЕХНО ЭНЕРДЖИ""";https://tehnonrg.ru;https://tehnonrg.ru/product/vintovye-maslonapolnennye-kompressory/chicago-pneumatic-italiya/;меню;Chicago Pneumatic (Италия-Бельгия);
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/management-board/;меню;Правление;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/sustainability/environment/environmental-management/;меню;Экологический менеджмент;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/sustainability/energy-efficiency/energy-management-system/;меню;Система энергетического менеджмента;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/sustainability/compliance/personal-data-protection/;меню;Защита персональных данных;
